"","S","p","Psi","model","npar","AICc","DeltaAICc","weight","Deviance"
"3","~-1 + stratum","~1","~1","S(~-1 + stratum)p(~1)Psi(~1)",5,3706.03045124378,0,0.514472021610177,2245.5901
"1","~1","~1","~1","S(~1)p(~1)Psi(~1)",3,3706.31776754967,0.287316305887998,0.445627330587631,2249.9074
"4","~-1 + stratum","~1","~-1 + stratum:tostratum","S(~-1 + stratum)p(~1)Psi(~-1 + stratum:tostratum)",10,3712.45948068276,6.42902943898343,0.020668823514521,2241.8857
"2","~1","~1","~-1 + stratum:tostratum","S(~1)p(~1)Psi(~-1 + stratum:tostratum)",8,3712.60360074813,6.57314950434875,0.0192318242876709,2246.0933
